,rating,dVa_timePlayed,dVa_barrierDamageDoneAvgPer10Min,dVa_criticalHitsAvgPer10Min,dVa_deathsAvgPer10Min,dVa_eliminationsAvgPer10Min,dVa_finalBlowsAvgPer10Min,dVa_heroDamageDoneAvgPer10Min,dVa_objectiveKillsAvgPer10Min,dVa_objectiveTimeAvgPer10Min,dVa_soloKillsAvgPer10Min,dVa_timeSpentOnFireAvgPer10Min,dVa_weaponAccuracy,dVa_damageBlockedAvgPer10Min,dVa_mechsCalledAvgPer10Min,dVa_selfDestructKillsAvgPer10Min,orisa_timePlayed,orisa_barrierDamageDoneAvgPer10Min,orisa_criticalHitsAvgPer10Min,orisa_deathsAvgPer10Min,orisa_eliminationsAvgPer10Min,orisa_finalBlowsAvgPer10Min,orisa_heroDamageDoneAvgPer10Min,orisa_objectiveKillsAvgPer10Min,orisa_objectiveTimeAvgPer10Min,orisa_soloKillsAvgPer10Min,orisa_timeSpentOnFireAvgPer10Min,orisa_weaponAccuracy,orisa_damageBlockedAvgPer10Min,orisa_superchargerAssistsAvgPer10Min,reinhardt_timePlayed,reinhardt_barrierDamageDoneAvgPer10Min,reinhardt_criticalHitsAvgPer10Min,reinhardt_deathsAvgPer10Min,reinhardt_eliminationsAvgPer10Min,reinhardt_finalBlowsAvgPer10Min,reinhardt_heroDamageDoneAvgPer10Min,reinhardt_objectiveKillsAvgPer10Min,reinhardt_objectiveTimeAvgPer10Min,reinhardt_soloKillsAvgPer10Min,reinhardt_timeSpentOnFireAvgPer10Min,reinhardt_weaponAccuracy,reinhardt_chargeKillsAvgPer10Min,reinhardt_damageBlockedAvgPer10Min,reinhardt_earthshatterKillsAvgPer10Min,reinhardt_fireStrikeKillsAvgPer10Min,roadhog_timePlayed,roadhog_barrierDamageDoneAvgPer10Min,roadhog_criticalHitsAvgPer10Min,roadhog_deathsAvgPer10Min,roadhog_eliminationsAvgPer10Min,roadhog_finalBlowsAvgPer10Min,roadhog_heroDamageDoneAvgPer10Min,roadhog_objectiveKillsAvgPer10Min,roadhog_objectiveTimeAvgPer10Min,roadhog_soloKillsAvgPer10Min,roadhog_timeSpentOnFireAvgPer10Min,roadhog_weaponAccuracy,roadhog_enemiesHookedAvgPer10Min,roadhog_hookAccuracy,roadhog_selfHealingAvgPer10Min,roadhog_wholeHogKillsAvgPer10Min,sigma_timePlayed,sigma_barrierDamageDoneAvgPer10Min,sigma_criticalHitsAvgPer10Min,sigma_deathsAvgPer10Min,sigma_eliminationsAvgPer10Min,sigma_finalBlowsAvgPer10Min,sigma_heroDamageDoneAvgPer10Min,sigma_objectiveKillsAvgPer10Min,sigma_objectiveTimeAvgPer10Min,sigma_soloKillsAvgPer10Min,sigma_timeSpentOnFireAvgPer10Min,sigma_weaponAccuracy,sigma_accretionKillsAvgPer10Min,sigma_damageAbsorbedAvgPer10Min,sigma_damageBlockedAvgPer10Min,sigma_graviticFluxKillsAvgPer10Min,winston_timePlayed,winston_barrierDamageDoneAvgPer10Min,winston_criticalHitsAvgPer10Min,winston_deathsAvgPer10Min,winston_eliminationsAvgPer10Min,winston_finalBlowsAvgPer10Min,winston_heroDamageDoneAvgPer10Min,winston_objectiveKillsAvgPer10Min,winston_objectiveTimeAvgPer10Min,winston_soloKillsAvgPer10Min,winston_timeSpentOnFireAvgPer10Min,winston_weaponAccuracy,winston_damageBlockedAvgPer10Min,winston_jumpPackKillsAvgPer10Min,winston_playersKnockedBackAvgPer10Min,winston_primalRageKillsAvgPer10Min,winston_primalRageMeleeAccuracy,winston_teslaCannonAccuracy,wreckingBall_timePlayed,wreckingBall_barrierDamageDoneAvgPer10Min,wreckingBall_criticalHitsAvgPer10Min,wreckingBall_deathsAvgPer10Min,wreckingBall_eliminationsAvgPer10Min,wreckingBall_finalBlowsAvgPer10Min,wreckingBall_heroDamageDoneAvgPer10Min,wreckingBall_objectiveKillsAvgPer10Min,wreckingBall_objectiveTimeAvgPer10Min,wreckingBall_soloKillsAvgPer10Min,wreckingBall_timeSpentOnFireAvgPer10Min,wreckingBall_weaponAccuracy,wreckingBall_grapplingClawKillsAvgPer10Min,wreckingBall_minefieldKillsAvgPer10Min,wreckingBall_piledriverKillsAvgPer10Min,wreckingBall_playersKnockedBackAvgPer10Min,zarya_timePlayed,zarya_barrierDamageDoneAvgPer10Min,zarya_criticalHitsAvgPer10Min,zarya_deathsAvgPer10Min,zarya_eliminationsAvgPer10Min,zarya_finalBlowsAvgPer10Min,zarya_heroDamageDoneAvgPer10Min,zarya_objectiveKillsAvgPer10Min,zarya_objectiveTimeAvgPer10Min,zarya_soloKillsAvgPer10Min,zarya_timeSpentOnFireAvgPer10Min,zarya_weaponAccuracy,zarya_averageEnergy,zarya_damageBlockedAvgPer10Min,zarya_gravitonSurgeKillsAvgPer10Min,zarya_highEnergyKillsAvgPer10Min,zarya_primaryFireAccuracy
1092,2254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,2061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,3055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3614,2696,,4.74,24.43,7.85,10487,11.34,01:21,0.25,01:10,39%,45%,5639,4.99,18.82,37%
1096,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649,2633,,9.07,12.53,5.61,5502,4.29,01:13,0.24,00:14,,2.62,18616,2.15,3.82,3656,6394,115,7.54,22.49,14.53,7790,6.99,01:23,1.92,01:31,38%,15.49,52%,4397,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611,4211,,7.4,21.35,6.65,7183,8.69,01:09,0.54,00:44,27%,40%,6098,3.76,13.74,39%
1097,2640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,4582.0,,7.21,9.18,1.48,3786.0,5.25,01:09,,00:11,,1.64,1066.0,6486392.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,1818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7240,7080,145,5.54,17.04,7.66,6281,7.01,01:20,0.73,00:18,31%,16.55,52%,3880,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621,4241,,7.66,20.13,6.4,7846,9.44,01:57,0.63,01:10,49%,31%,4854,4.51,12.37,44%
1102,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609,2407,,5.19,20.77,10.88,9024,8.79,02:14,1.2,01:24,,3.79,12501,4.79,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7206,4169,,5.08,22.77,8.27,8499,7.78,01:30,1.15,01:29,46%,43%,5864,3.85,16.3,44%
1103,1835,3619,4242,219,5.21,22.35,6.58,6605,9.19,02:15,1.38,00:23,25%,7931,4.9,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,4458,174,7.19,17.08,7.91,7763,6.92,02:08,1.71,00:41,31%,18.6,54%,4184,3.59,3625.0,3714.0,,6.35,17.75,5.05,7670.0,10.1,02:09,0.81,02:04,,3.91,1922.0,7890650.0,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659,2773,,6.23,18.04,6.23,7817,6.39,01:18,1.15,00:10,39%,34%,4896,3.94,8.69,43%
1104,2131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,4162,209,6.02,25.4,16.46,10340,7.62,01:00,2.16,02:02,33%,21.35,63%,4365,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28855,4158,,5.21,33.83,16.48,13090,10.5,01:06,2.04,03:58,53%,45%,5728,7.52,23.19,54%
1106,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,4596,,5.67,20.57,7.02,6543,8.99,01:36,0.25,00:52,33%,35%,4996,3.57,10.23,35%
1107,2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3611.0,2431.0,,3.44,17.21,5.85,6943.0,9.9,01:48,1.2,00:20,38%,4.91,4.13,3.87,75.14,,,,,,,,,,,,,,,,,
1108,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,2086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,2889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2705,,,,,,,,,,,,,,,,7223.0,8384.0,,6.25,17.36,2.97,5928.0,8.78,01:59,0.19,00:24,28%,23757.0,7.64,3631,2446,,6.81,14.59,6.38,6821,6.16,01:27,0.54,00:31,,2.92,17211,2.49,4.65,3639,8554,129,5.49,23.09,11.64,8544,8.52,00:59,1.33,00:41,28%,17.13,48%,3166,2.74,3647.0,5299.0,,6.64,18.03,5.56,8696.0,8.27,01:15,0.41,01:20,,3.52,2248.0,11308459.0,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211,5665,,5.89,19.86,6.84,7658,7.02,00:58,0.71,00:33,30%,38%,5358,2.79,11.95,38%
1113,2777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637.0,4455.0,,4.24,23.97,7.63,9819.0,9.32,00:49,0.85,01:40,,4.96,2040.0,10203.0,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7256,4995,,3.35,25.44,11.16,9688,10.98,01:19,1.83,01:46,48%,55%,6602,3.78,20.62,51%
1114,2172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,2169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,2241,,6.65,17.01,8.66,7041,6.65,01:31,1.08,01:49,,3.86,14096,3.25,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633.0,2572.0,,6.74,18.09,6.03,7339.0,7.21,01:38,3.07,00:20,33%,9.58,2.84,3.78,83.61,,,,,,,,,,,,,,,,,
1116,1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635,1940,,7.75,19.98,12.64,7985,7.34,02:12,1.22,01:52,,4.76,17157,3.67,7.2,,,,,,,,,,,,,,,,,3640.0,4180.0,,6.03,22.11,8.04,8934.0,8.04,01:21,1.39,02:28,,6.34,2577.0,11151059.0,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1950,,,,,,,,,,,,,,,,3626.0,8006.0,,7.05,20.66,7.05,8101.0,13.46,01:48,0.48,01:47,31%,20808.0,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,3213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640,3565,,8.42,19.06,10.93,8525,7.98,01:29,0.44,00:46,,2.66,16021,4.43,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,2956,,8.61,14.58,8.03,7622,4.02,01:25,0.57,00:17,,4.02,12270,2.3,5.97,3611,4453,126,6.43,15.82,8.72,5892,4.82,00:47,2.28,00:03,25%,14.64,40%,3721,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,3904,,5.19,20.47,4.9,7666,5.48,01:05,0.43,00:50,35%,28%,4312,2.6,8.07,44%
1120,2137,3606,6639,301,5.19,28.1,10.25,7315,9.45,01:23,0.93,01:15,24%,3269,4.39,1.86,,,,,,,,,,,,,,,28808,2015,,9.18,16.0,8.52,7068,7.11,01:56,0.58,01:05,,4.23,18614,3.43,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234,3844,,7.17,25.53,8.57,8352,11.31,01:43,0.7,01:23,46%,32%,5186,3.73,12.24,44%
1121,2829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,3098,,6.13,14.38,6.36,7371,4.79,02:04,0.89,00:45,,2.45,20322,2.56,6.47,3645,3605,153,6.04,22.0,11.46,7096,7.67,01:15,2.15,01:30,34%,16.37,48%,3173,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633,4162,,4.23,19.4,6.6,6837,5.32,01:13,0.98,00:47,31%,33%,4996,3.05,9.55,50%
1122,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3626,2321,,8.68,16.73,7.31,7807,5.61,01:57,0.74,00:27,,2.22,15689,3.49,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2595,7257,5570,215,5.87,21.56,8.03,7058,5.27,01:06,1.02,00:32,27%,6188,4.31,2.1,,,,,,,,,,,,,,,72026,2929,,8.39,13.55,6.34,6931,4.72,01:40,0.43,00:32,,2.72,18369,2.63,4.88,32448,4776,144,6.88,18.2,8.39,6773,6.14,01:12,1.19,00:29,28%,15.78,45%,4013,2.32,21618.0,4894.0,,5.56,17.17,5.39,8834.0,6.37,01:11,0.31,00:45,,4.44,2056.0,13667.0,2.07,21609,1668,,8.09,16.56,5.7,6910,4.15,01:27,0.5,00:11,,14454,6.06,51.47,1.61,51%,70%,14441.0,2720.0,,8.46,14.44,4.58,6205.0,6.56,01:50,0.47,00:07,39%,5.74,1.28,4.15,71.17,14451,5367,,7.3,17.77,5.02,7389,5.86,00:54,0.23,00:32,35%,39%,5915,3.8,10.73,42%
1124,2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14448,2544,,7.87,21.39,10.44,8774,6.27,01:26,0.73,01:06,,3.99,12550,4.17,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,3678,3619,4321,233,5.42,24.48,9.75,7423,6.72,01:24,1.08,00:59,26%,8550,3.47,2.06,,,,,,,,,,,,,,,39653,3584,,6.67,20.02,9.25,8773,6.46,01:14,0.37,01:17,,2.07,16920,3.33,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3635.0,1702.0,,7.92,18.6,7.29,6641.0,7.79,01:48,1.13,00:14,35%,7.67,1.26,5.4,66.98,10854,5187,,5.65,22.65,7.05,8110,9.18,01:13,0.41,01:16,39%,39%,6036,4.3,15.4,41%
1126,4565,3647,5816,238,6.74,16.4,5.19,6355,4.83,01:51,1.37,00:25,32%,9086,2.73,1.0,,,,,,,,,,,,,,,252025,3944,,7.04,17.41,8.1,8835,6.62,01:59,0.43,01:21,,1.79,18141,3.08,6.89,3654,3241,159,6.57,17.57,10.35,7658,8.21,02:04,2.3,02:03,31%,15.77,63%,3720,2.79,,,,,,,,,,,,,,,,,7214,2022,,5.57,20.04,8.17,7643,5.14,01:49,0.8,00:29,,11893,8.1,73.35,3.62,61%,69%,10850.0,1758.0,,9.67,17.54,7.15,7181.0,8.39,02:03,0.98,00:32,52%,5.11,1.41,6.9,69.28,10847,6260,,5.86,20.71,8.16,9156,8.9,01:34,0.6,01:26,43%,53%,7096,3.74,17.39,55%
1127,3062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,2571,3610,5959,423,4.65,26.92,12.85,8683,7.52,01:17,1.64,01:23,29%,6995,4.92,2.05,,,,,,,,,,,,,,,7230,2260,,8.02,11.24,5.54,5680,3.22,00:46,0.45,00:46,,2.85,9164,3.07,4.94,7238,1725,123,5.14,15.82,10.27,4916,3.75,00:37,2.45,01:30,33%,12.15,49%,2965,2.12,3640.0,3918.0,,4.75,19.0,7.21,8762.0,6.07,00:59,0.26,01:48,,4.31,1388.0,8501.0,3.17,3602,1953,,6.56,29.98,12.65,9909,8.43,01:11,2.81,01:52,,12991,14.06,85.11,3.9,56%,73%,,,,,,,,,,,,,,,,,36016,6902,,4.1,34.05,15.05,12320,8.7,01:05,1.94,03:29,48%,53%,6587,6.98,26.37,45%
1129,2035,7210,6583,315,2.51,29.11,10.97,8043,6.5,00:59,1.47,00:44,24%,6256,5.88,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,2580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655,3771,,7.02,18.75,10.36,8989,8.05,02:05,0.58,01:24,,3.68,8628,5.52,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21601,2850,,7.46,17.84,8.4,7639,6.51,01:35,0.39,00:55,,3.29,18055,3.27,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620,941,,8.06,22.29,7.47,7078,9.01,01:28,1.19,00:06,,13200,6.28,48.26,2.49,50%,68%,3617.0,1885.0,,7.97,16.18,6.1,5942.0,6.68,01:36,1.06,00:42,39%,3.99,3.28,5.63,66.49,10811,4190,,6.57,21.94,7.95,8126,6.35,01:07,0.98,01:21,56%,43%,6219,3.15,15.63,42%
1133,3648,3641,4255,169,4.79,17.06,5.91,5926,4.01,02:12,0.33,00:12,28%,7277,2.9,0.78,,,,,,,,,,,,,,,43206,3151,,6.96,17.8,8.17,8547,7.14,01:52,0.46,01:07,,2.13,16493,2.99,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,2027,,8.85,20.46,9.08,7731,6.67,01:19,0.57,01:02,,13698,8.28,67.47,3.91,53%,69%,,,,,,,,,,,,,,,,,10856,6151,,5.87,20.58,5.92,8636,9.22,01:35,0.58,01:15,41%,48%,6582,5.03,15.24,39%
1134,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7222,3454,,7.93,13.61,5.75,7219,4.73,01:29,0.07,00:26,,1.89,16416,2.48,6.26,3646,3517,156,8.12,12.74,6.37,6258,5.1,01:24,0.8,00:29,29%,16.41,56%,3632,1.59,,,,,,,,,,,,,,,,,3658,1036,,7.85,20.32,8.16,6667,6.77,01:18,0.77,00:13,,13202,6.46,58.02,2.46,46%,63%,,,,,,,,,,,,,,,,,3612,6020,,6.53,18.19,5.32,7115,8.3,01:17,0.28,00:31,42%,40%,6202,2.71,12.97,47%
1135,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10804,3641,,6.36,20.1,5.88,6366,8.87,01:50,0.43,00:35,41%,29%,4709,3.37,8.87,43%
1136,2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,1028,,7.97,15.28,7.81,6236,5.32,00:57,1.66,00:03,,9516,5.98,43.19,1.49,57%,75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,2680,,7.93,19.25,10.95,7450,8.56,02:03,0.75,01:01,,5.41,16165,3.4,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14439,4156,,5.63,25.62,10.63,9230,10.74,01:56,1.21,02:12,44%,42%,5916,5.01,16.52,44%
1138,2683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18020,2680,,8.13,21.22,10.97,8617,7.64,01:40,1.08,01:19,,3.82,12457,4.21,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,1782,,6.21,11.68,5.59,6010,5.72,01:34,1.24,00:38,,0.37,12798,1.86,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,3714,,5.57,21.43,5.98,6912,8.21,01:24,0.42,00:29,34%,39%,5495,3.62,14.19,33%
1142,2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18034,2334,,9.09,20.36,11.24,9001,6.76,01:02,1.47,01:37,,6.91,12149,4.24,6.73,7232,4226,196,6.47,25.55,13.27,9314,9.71,01:25,2.41,02:12,32%,21.49,54%,4065,4.98,,,,,,,,,,,,,,,,,3653,1937,,6.55,26.83,12.74,9313,7.3,01:14,1.98,01:11,,13112,12.49,84.45,3.46,49%,69%,,,,,,,,,,,,,,,,,7220,4579,,5.94,30.3,14.16,11230,10.43,01:09,1.6,03:08,52%,49%,6449,6.02,22.77,43%
1143,2184,3654,5949,283,6.28,24.06,9.57,7439,8.07,01:36,1.49,00:24,26%,5431,4.04,2.54,,,,,,,,,,,,,,,7228,2729,,6.91,14.6,7.45,7957,4.99,01:16,0.42,00:51,,1.92,13752,2.34,6.01,3627,3686,116,5.49,18.18,8.9,6989,6.41,01:06,1.05,00:08,26%,13.47,42%,5037,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3632,3589,,5.13,23.31,7.06,8040,7.16,01:57,0.43,01:01,42%,39%,5625,5.88,14.33,40%
1144,3597,7254,5612,304,2.49,21.14,7.8,7680,4.41,01:28,0.73,00:10,30%,7155,4.01,0.9,,,,,,,,,,,,,,,32434,3928,,6.34,15.65,7.68,7879,4.84,01:28,0.41,00:47,,2.63,16754,2.63,7.65,,,,,,,,,,,,,,,,,10802.0,3284.0,,5.35,20.69,8.23,9293.0,6.31,00:59,0.48,01:06,,5.99,1261.0,11218.0,2.3,21610,2070,,6.08,18.32,6.46,7390,5.34,01:16,0.9,00:21,,13229,7.17,56.66,2.16,55%,70%,21619.0,2473.0,,6.07,17.19,6.17,6773.0,5.3,01:10,0.56,00:07,38%,6.1,1.23,5.69,58.8,32431,5038,,5.49,17.99,6.32,7919,6.51,01:16,0.57,00:42,37%,32%,5255,3.41,9.58,51%
1145,2354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
